id,cert,source_category,dimension,degree,f_poly,primary_constant,source
1858,C_scouting,CMF Hunter,3,8,x**4*z**4 + 10*x**4*z**3 + 35*x**4*z**2 + 50*x**4*z + 24*x**4 + 4*x**3*y*z**4 + 40*x**3*y*z**3 + 140*x**3*y*z**2 + 200*x**3*y*z + 96*x**3*y + 4*x**3*z**5 + 42*x**3*z**4 + 160*x**3*z**3 + 270*x**3*z**2 + 196*x**3*z + 48*x**3 + 6*x**2*y**2*z**4 + 60*x**2*y**2*z**3 + 210*x**2*y**2*z**2 + 300*x**2*y**2*z + 144*x**2*y**2 + 12*x**2*y*z**5 + 126*x**2*y*z**4 + 480*x**2*y*z**3 + 810*x**2*y*z**2 + 588*x**2*y*z + 144*x**2*y + 6*x**2*z**6 + 66*x**2*z**5 + 269*x**2*z**4 + 500*x**2*z**3 + 409*x**2*z**2 + 94*x**2*z - 24*x**2 + 4*x*y**3*z**4 + 40*x*y**3*z**3 + 140*x*y**3*z**2 + 200*x*y**3*z + 96*x*y**3 + 12*x*y**2*z**5 + 126*x*y**2*z**4 + 480*x*y**2*z**3 + 810*x*y**2*z**2 + 588*x*y**2*z + 144*x*y**2 + 12*x*y*z**6 + 132*x*y*z**5 + 538*x*y*z**4 + 1000*x*y*z**3 + 818*x*y*z**2 + 188*x*y*z - 48*x*y + 4*x*z**7 + 46*x*z**6 + 198*x*z**5 + 388*x*z**4 + 306*x*z**3 - 26*x*z**2 - 148*x*z - 48*x + y**4*z**4 + 10*y**4*z**3 + 35*y**4*z**2 + 50*y**4*z + 24*y**4 + 4*y**3*z**5 + 42*y**3*z**4 + 160*y**3*z**3 + 270*y**3*z**2 + 196*y**3*z + 48*y**3 + 6*y**2*z**6 + 66*y**2*z**5 + 269*y**2*z**4 + 500*y**2*z**3 + 409*y**2*z**2 + 94*y**2*z - 24*y**2 + 4*y*z**7 + 46*y*z**6 + 198*y*z**5 + 388*y*z**4 + 306*y*z**3 - 26*y*z**2 - 148*y*z - 48*y + z**8 + 12*z**7 + 54*z**6 + 108*z**5 + 69*z**4 - 72*z**3 - 124*z**2 - 48*z,,ml_loop
1859,C_scouting,CMF Hunter,3,8,x**4*z**4 + 10*x**4*z**3 + 35*x**4*z**2 + 50*x**4*z + 24*x**4 + 4*x**3*y*z**4 + 40*x**3*y*z**3 + 140*x**3*y*z**2 + 200*x**3*y*z + 96*x**3*y + 4*x**3*z**5 + 38*x**3*z**4 + 120*x**3*z**3 + 130*x**3*z**2 - 4*x**3*z - 48*x**3 + 6*x**2*y**2*z**4 + 60*x**2*y**2*z**3 + 210*x**2*y**2*z**2 + 300*x**2*y**2*z + 144*x**2*y**2 + 12*x**2*y*z**5 + 114*x**2*y*z**4 + 360*x**2*y*z**3 + 390*x**2*y*z**2 - 12*x**2*y*z - 144*x**2*y + 6*x**2*z**6 + 54*x**2*z**5 + 149*x**2*z**4 + 80*x**2*z**3 - 191*x**2*z**2 - 194*x**2*z - 24*x**2 + 4*x*y**3*z**4 + 40*x*y**3*z**3 + 140*x*y**3*z**2 + 200*x*y**3*z + 96*x*y**3 + 12*x*y**2*z**5 + 114*x*y**2*z**4 + 360*x*y**2*z**3 + 390*x*y**2*z**2 - 12*x*y**2*z - 144*x*y**2 + 12*x*y*z**6 + 108*x*y*z**5 + 298*x*y*z**4 + 160*x*y*z**3 - 382*x*y*z**2 - 388*x*y*z - 48*x*y + 4*x*z**7 + 34*x*z**6 + 78*x*z**5 - 28*x*z**4 - 254*x*z**3 - 174*x*z**2 + 52*x*z + 48*x + y**4*z**4 + 10*y**4*z**3 + 35*y**4*z**2 + 50*y**4*z + 24*y**4 + 4*y**3*z**5 + 38*y**3*z**4 + 120*y**3*z**3 + 130*y**3*z**2 - 4*y**3*z - 48*y**3 + 6*y**2*z**6 + 54*y**2*z**5 + 149*y**2*z**4 + 80*y**2*z**3 - 191*y**2*z**2 - 194*y**2*z - 24*y**2 + 4*y*z**7 + 34*y*z**6 + 78*y*z**5 - 28*y*z**4 - 254*y*z**3 - 174*y*z**2 + 52*y*z + 48*y + z**8 + 8*z**7 + 14*z**6 - 28*z**5 - 91*z**4 - 28*z**3 + 76*z**2 + 48*z,,ml_loop
1860,C_scouting,CMF Hunter,3,8,x**4*z**4 + 18*x**4*z**3 + 119*x**4*z**2 + 342*x**4*z + 360*x**4 + 4*x**3*y*z**4 + 72*x**3*y*z**3 + 476*x**3*y*z**2 + 1368*x**3*y*z + 1440*x**3*y + 4*x**3*z**5 + 70*x**3*z**4 + 440*x**3*z**3 + 1130*x**3*z**2 + 756*x**3*z - 720*x**3 + 6*x**2*y**2*z**4 + 108*x**2*y**2*z**3 + 714*x**2*y**2*z**2 + 2052*x**2*y**2*z + 2160*x**2*y**2 + 12*x**2*y*z**5 + 210*x**2*y*z**4 + 1320*x**2*y*z**3 + 3390*x**2*y*z**2 + 2268*x**2*y*z - 2160*x**2*y + 6*x**2*z**6 + 102*x**2*z**5 + 605*x**2*z**4 + 1320*x**2*z**3 - 11*x**2*z**2 - 2502*x**2*z - 360*x**2 + 4*x*y**3*z**4 + 72*x*y**3*z**3 + 476*x*y**3*z**2 + 1368*x*y**3*z + 1440*x*y**3 + 12*x*y**2*z**5 + 210*x*y**2*z**4 + 1320*x*y**2*z**3 + 3390*x*y**2*z**2 + 2268*x*y**2*z - 2160*x*y**2 + 12*x*y*z**6 + 204*x*y*z**5 + 1210*x*y*z**4 + 2640*x*y*z**3 - 22*x*y*z**2 - 5004*x*y*z - 720*x*y + 4*x*z**7 + 66*x*z**6 + 366*x*z**5 + 620*x*z**4 - 814*x*z**3 - 2606*x*z**2 - 36*x*z + 720*x + y**4*z**4 + 18*y**4*z**3 + 119*y**4*z**2 + 342*y**4*z + 360*y**4 + 4*y**3*z**5 + 70*y**3*z**4 + 440*y**3*z**3 + 1130*y**3*z**2 + 756*y**3*z - 720*y**3 + 6*y**2*z**6 + 102*y**2*z**5 + 605*y**2*z**4 + 1320*y**2*z**3 - 11*y**2*z**2 - 2502*y**2*z - 360*y**2 + 4*y*z**7 + 66*y*z**6 + 366*y*z**5 + 620*y*z**4 - 814*y*z**3 - 2606*y*z**2 - 36*y*z + 720*y + z**8 + 16*z**7 + 82*z**6 + 88*z**5 - 407*z**4 - 824*z**3 + 324*z**2 + 720*z,,ml_loop
1861,C_scouting,CMF Hunter,3,8,x**4*z**4 + 14*x**4*z**3 + 71*x**4*z**2 + 154*x**4*z + 120*x**4 + 4*x**3*y*z**4 + 56*x**3*y*z**3 + 284*x**3*y*z**2 + 616*x**3*y*z + 480*x**3*y + 4*x**3*z**5 + 58*x**3*z**4 + 312*x**3*z**3 + 758*x**3*z**2 + 788*x**3*z + 240*x**3 + 6*x**2*y**2*z**4 + 84*x**2*y**2*z**3 + 426*x**2*y**2*z**2 + 924*x**2*y**2*z + 720*x**2*y**2 + 12*x**2*y*z**5 + 174*x**2*y*z**4 + 936*x**2*y*z**3 + 2274*x**2*y*z**2 + 2364*x**2*y*z + 720*x**2*y + 6*x**2*z**6 + 90*x**2*z**5 + 509*x**2*z**4 + 1336*x**2*z**3 + 1573*x**2*z**2 + 566*x**2*z - 120*x**2 + 4*x*y**3*z**4 + 56*x*y**3*z**3 + 284*x*y**3*z**2 + 616*x*y**3*z + 480*x*y**3 + 12*x*y**2*z**5 + 174*x*y**2*z**4 + 936*x*y**2*z**3 + 2274*x*y**2*z**2 + 2364*x*y**2*z + 720*x*y**2 + 12*x*y*z**6 + 180*x*y*z**5 + 1018*x*y*z**4 + 2672*x*y*z**3 + 3146*x*y*z**2 + 1132*x*y*z - 240*x*y + 4*x*z**7 + 62*x*z**6 + 366*x*z**5 + 1012*x*z**4 + 1234*x*z**3 + 270*x*z**2 - 548*x*z - 240*x + y**4*z**4 + 14*y**4*z**3 + 71*y**4*z**2 + 154*y**4*z + 120*y**4 + 4*y**3*z**5 + 58*y**3*z**4 + 312*y**3*z**3 + 758*y**3*z**2 + 788*y**3*z + 240*y**3 + 6*y**2*z**6 + 90*y**2*z**5 + 509*y**2*z**4 + 1336*y**2*z**3 + 1573*y**2*z**2 + 566*y**2*z - 120*y**2 + 4*y*z**7 + 62*y*z**6 + 366*y*z**5 + 1012*y*z**4 + 1234*y*z**3 + 270*y*z**2 - 548*y*z - 240*y + z**8 + 16*z**7 + 98*z**6 + 280*z**5 + 329*z**4 - 56*z**3 - 428*z**2 - 240*z,,ml_loop
1862,C_scouting,CMF Hunter,3,6,x**6 + 6*x**5*y + 3*x**5*z - 6*x**5 + 15*x**4*y**2 + 15*x**4*y*z - 30*x**4*y + 3*x**4*z**2 - 12*x**4*z + 10*x**4 + 20*x**3*y**3 + 30*x**3*y**2*z - 60*x**3*y**2 + 12*x**3*y*z**2 - 48*x**3*y*z + 40*x**3*y + x**3*z**3 - 6*x**3*z**2 + 8*x**3*z + 15*x**2*y**4 + 30*x**2*y**3*z - 60*x**2*y**3 + 18*x**2*y**2*z**2 - 72*x**2*y**2*z + 60*x**2*y**2 + 3*x**2*y*z**3 - 18*x**2*y*z**2 + 24*x**2*y*z - 3*x**2*z**2 + 12*x**2*z - 11*x**2 + 6*x*y**5 + 15*x*y**4*z - 30*x*y**4 + 12*x*y**3*z**2 - 48*x*y**3*z + 40*x*y**3 + 3*x*y**2*z**3 - 18*x*y**2*z**2 + 24*x*y**2*z - 6*x*y*z**2 + 24*x*y*z - 22*x*y - x*z**3 + 6*x*z**2 - 11*x*z + 6*x + y**6 + 3*y**5*z - 6*y**5 + 3*y**4*z**2 - 12*y**4*z + 10*y**4 + y**3*z**3 - 6*y**3*z**2 + 8*y**3*z - 3*y**2*z**2 + 12*y**2*z - 11*y**2 - y*z**3 + 6*y*z**2 - 11*y*z + 6*y,,ml_loop
1863,C_scouting,CMF Hunter,3,8,x**4*z**4 + 18*x**4*z**3 + 119*x**4*z**2 + 342*x**4*z + 360*x**4 + 4*x**3*y*z**4 + 72*x**3*y*z**3 + 476*x**3*y*z**2 + 1368*x**3*y*z + 1440*x**3*y + 4*x**3*z**5 + 74*x**3*z**4 + 512*x**3*z**3 + 1606*x**3*z**2 + 2124*x**3*z + 720*x**3 + 6*x**2*y**2*z**4 + 108*x**2*y**2*z**3 + 714*x**2*y**2*z**2 + 2052*x**2*y**2*z + 2160*x**2*y**2 + 12*x**2*y*z**5 + 222*x**2*y*z**4 + 1536*x**2*y*z**3 + 4818*x**2*y*z**2 + 6372*x**2*y*z + 2160*x**2*y + 6*x**2*z**6 + 114*x**2*z**5 + 821*x**2*z**4 + 2748*x**2*z**3 + 4093*x**2*z**2 + 1818*x**2*z - 360*x**2 + 4*x*y**3*z**4 + 72*x*y**3*z**3 + 476*x*y**3*z**2 + 1368*x*y**3*z + 1440*x*y**3 + 12*x*y**2*z**5 + 222*x*y**2*z**4 + 1536*x*y**2*z**3 + 4818*x*y**2*z**2 + 6372*x*y**2*z + 2160*x*y**2 + 12*x*y*z**6 + 228*x*y*z**5 + 1642*x*y*z**4 + 5496*x*y*z**3 + 8186*x*y*z**2 + 3636*x*y*z - 720*x*y + 4*x*z**7 + 78*x*z**6 + 582*x*z**5 + 2044*x*z**4 + 3218*x*z**3 + 1238*x*z**2 - 1404*x*z - 720*x + y**4*z**4 + 18*y**4*z**3 + 119*y**4*z**2 + 342*y**4*z + 360*y**4 + 4*y**3*z**5 + 74*y**3*z**4 + 512*y**3*z**3 + 1606*y**3*z**2 + 2124*y**3*z + 720*y**3 + 6*y**2*z**6 + 114*y**2*z**5 + 821*y**2*z**4 + 2748*y**2*z**3 + 4093*y**2*z**2 + 1818*y**2*z - 360*y**2 + 4*y*z**7 + 78*y*z**6 + 582*y*z**5 + 2044*y*z**4 + 3218*y*z**3 + 1238*y*z**2 - 1404*y*z - 720*y + z**8 + 20*z**7 + 154*z**6 + 560*z**5 + 889*z**4 + 140*z**3 - 1044*z**2 - 720*z,,ml_loop
1864,C_scouting,CMF Hunter,3,8,x**8 + 8*x**7*y + 4*x**7*z - 8*x**7 + 28*x**6*y**2 + 28*x**6*y*z - 56*x**6*y + 6*x**6*z**2 - 26*x**6*z + 22*x**6 + 56*x**5*y**3 + 84*x**5*y**2*z - 168*x**5*y**2 + 36*x**5*y*z**2 - 156*x**5*y*z + 132*x**5*y + 4*x**5*z**3 - 30*x**5*z**2 + 54*x**5*z - 20*x**5 + 70*x**4*y**4 + 140*x**4*y**3*z - 280*x**4*y**3 + 90*x**4*y**2*z**2 - 390*x**4*y**2*z + 330*x**4*y**2 + 20*x**4*y*z**3 - 150*x**4*y*z**2 + 270*x**4*y*z - 100*x**4*y + x**4*z**4 - 14*x**4*z**3 + 41*x**4*z**2 - 24*x**4*z - 11*x**4 + 56*x**3*y**5 + 140*x**3*y**4*z - 280*x**3*y**4 + 120*x**3*y**3*z**2 - 520*x**3*y**3*z + 440*x**3*y**3 + 40*x**3*y**2*z**3 - 300*x**3*y**2*z**2 + 540*x**3*y**2*z - 200*x**3*y**2 + 4*x**3*y*z**4 - 56*x**3*y*z**3 + 164*x**3*y*z**2 - 96*x**3*y*z - 44*x**3*y - 2*x**3*z**4 + 8*x**3*z**3 + 8*x**3*z**2 - 46*x**3*z + 28*x**3 + 28*x**2*y**6 + 84*x**2*y**5*z - 168*x**2*y**5 + 90*x**2*y**4*z**2 - 390*x**2*y**4*z + 330*x**2*y**4 + 40*x**2*y**3*z**3 - 300*x**2*y**3*z**2 + 540*x**2*y**3*z - 200*x**2*y**3 + 6*x**2*y**2*z**4 - 84*x**2*y**2*z**3 + 246*x**2*y**2*z**2 - 144*x**2*y**2*z - 66*x**2*y**2 - 6*x**2*y*z**4 + 24*x**2*y*z**3 + 24*x**2*y*z**2 - 138*x**2*y*z + 84*x**2*y - x**2*z**4 + 14*x**2*z**3 - 47*x**2*z**2 + 50*x**2*z - 12*x**2 + 8*x*y**7 + 28*x*y**6*z - 56*x*y**6 + 36*x*y**5*z**2 - 156*x*y**5*z + 132*x*y**5 + 20*x*y**4*z**3 - 150*x*y**4*z**2 + 270*x*y**4*z - 100*x*y**4 + 4*x*y**3*z**4 - 56*x*y**3*z**3 + 164*x*y**3*z**2 - 96*x*y**3*z - 44*x*y**3 - 6*x*y**2*z**4 + 24*x*y**2*z**3 + 24*x*y**2*z**2 - 138*x*y**2*z + 84*x*y**2 - 2*x*y*z**4 + 28*x*y*z**3 - 94*x*y*z**2 + 100*x*y*z - 24*x*y + 2*x*z**4 - 12*x*z**3 + 22*x*z**2 - 12*x*z + y**8 + 4*y**7*z - 8*y**7 + 6*y**6*z**2 - 26*y**6*z + 22*y**6 + 4*y**5*z**3 - 30*y**5*z**2 + 54*y**5*z - 20*y**5 + y**4*z**4 - 14*y**4*z**3 + 41*y**4*z**2 - 24*y**4*z - 11*y**4 - 2*y**3*z**4 + 8*y**3*z**3 + 8*y**3*z**2 - 46*y**3*z + 28*y**3 - y**2*z**4 + 14*y**2*z**3 - 47*y**2*z**2 + 50*y**2*z - 12*y**2 + 2*y*z**4 - 12*y*z**3 + 22*y*z**2 - 12*y*z,,ml_loop
1865,C_scouting,CMF Hunter,3,8,x**8 + 8*x**7*y + 4*x**7*z - 4*x**7 + 28*x**6*y**2 + 28*x**6*y*z - 28*x**6*y + 6*x**6*z**2 - 14*x**6*z + 2*x**6 + 56*x**5*y**3 + 84*x**5*y**2*z - 84*x**5*y**2 + 36*x**5*y*z**2 - 84*x**5*y*z + 12*x**5*y + 4*x**5*z**3 - 18*x**5*z**2 + 6*x**5*z + 8*x**5 + 70*x**4*y**4 + 140*x**4*y**3*z - 140*x**4*y**3 + 90*x**4*y**2*z**2 - 210*x**4*y**2*z + 30*x**4*y**2 + 20*x**4*y*z**3 - 90*x**4*y*z**2 + 30*x**4*y*z + 40*x**4*y + x**4*z**4 - 10*x**4*z**3 + 5*x**4*z**2 + 20*x**4*z - 7*x**4 + 56*x**3*y**5 + 140*x**3*y**4*z - 140*x**3*y**4 + 120*x**3*y**3*z**2 - 280*x**3*y**3*z + 40*x**3*y**3 + 40*x**3*y**2*z**3 - 180*x**3*y**2*z**2 + 60*x**3*y**2*z + 80*x**3*y**2 + 4*x**3*y*z**4 - 40*x**3*y*z**3 + 20*x**3*y*z**2 + 80*x**3*y*z - 28*x**3*y - 2*x**3*z**4 + 20*x**3*z**2 - 14*x**3*z - 4*x**3 + 28*x**2*y**6 + 84*x**2*y**5*z - 84*x**2*y**5 + 90*x**2*y**4*z**2 - 210*x**2*y**4*z + 30*x**2*y**4 + 40*x**2*y**3*z**3 - 180*x**2*y**3*z**2 + 60*x**2*y**3*z + 80*x**2*y**3 + 6*x**2*y**2*z**4 - 60*x**2*y**2*z**3 + 30*x**2*y**2*z**2 + 120*x**2*y**2*z - 42*x**2*y**2 - 6*x**2*y*z**4 + 60*x**2*y*z**2 - 42*x**2*y*z - 12*x**2*y - x**2*z**4 + 10*x**2*z**3 - 11*x**2*z**2 - 6*x**2*z + 4*x**2 + 8*x*y**7 + 28*x*y**6*z - 28*x*y**6 + 36*x*y**5*z**2 - 84*x*y**5*z + 12*x*y**5 + 20*x*y**4*z**3 - 90*x*y**4*z**2 + 30*x*y**4*z + 40*x*y**4 + 4*x*y**3*z**4 - 40*x*y**3*z**3 + 20*x*y**3*z**2 + 80*x*y**3*z - 28*x*y**3 - 6*x*y**2*z**4 + 60*x*y**2*z**2 - 42*x*y**2*z - 12*x*y**2 - 2*x*y*z**4 + 20*x*y*z**3 - 22*x*y*z**2 - 12*x*y*z + 8*x*y + 2*x*z**4 - 4*x*z**3 - 2*x*z**2 + 4*x*z + y**8 + 4*y**7*z - 4*y**7 + 6*y**6*z**2 - 14*y**6*z + 2*y**6 + 4*y**5*z**3 - 18*y**5*z**2 + 6*y**5*z + 8*y**5 + y**4*z**4 - 10*y**4*z**3 + 5*y**4*z**2 + 20*y**4*z - 7*y**4 - 2*y**3*z**4 + 20*y**3*z**2 - 14*y**3*z - 4*y**3 - y**2*z**4 + 10*y**2*z**3 - 11*y**2*z**2 - 6*y**2*z + 4*y**2 + 2*y*z**4 - 4*y*z**3 - 2*y*z**2 + 4*y*z,,ml_loop
1866,C_scouting,CMF Hunter,3,6,x**6 + 6*x**5*y + 3*x**5*z + 9*x**5 + 15*x**4*y**2 + 15*x**4*y*z + 45*x**4*y + 3*x**4*z**2 + 21*x**4*z + 31*x**4 + 20*x**3*y**3 + 30*x**3*y**2*z + 90*x**3*y**2 + 12*x**3*y*z**2 + 84*x**3*y*z + 124*x**3*y + x**3*z**3 + 15*x**3*z**2 + 53*x**3*z + 51*x**3 + 15*x**2*y**4 + 30*x**2*y**3*z + 90*x**2*y**3 + 18*x**2*y**2*z**2 + 126*x**2*y**2*z + 186*x**2*y**2 + 3*x**2*y*z**3 + 45*x**2*y*z**2 + 159*x**2*y*z + 153*x**2*y + 3*x**2*z**3 + 24*x**2*z**2 + 57*x**2*z + 40*x**2 + 6*x*y**5 + 15*x*y**4*z + 45*x*y**4 + 12*x*y**3*z**2 + 84*x*y**3*z + 124*x*y**3 + 3*x*y**2*z**3 + 45*x*y**2*z**2 + 159*x*y**2*z + 153*x*y**2 + 6*x*y*z**3 + 48*x*y*z**2 + 114*x*y*z + 80*x*y + 2*x*z**3 + 12*x*z**2 + 22*x*z + 12*x + y**6 + 3*y**5*z + 9*y**5 + 3*y**4*z**2 + 21*y**4*z + 31*y**4 + y**3*z**3 + 15*y**3*z**2 + 53*y**3*z + 51*y**3 + 3*y**2*z**3 + 24*y**2*z**2 + 57*y**2*z + 40*y**2 + 2*y*z**3 + 12*y*z**2 + 22*y*z + 12*y,,ml_loop
1867,C_scouting,CMF Hunter,3,8,x**8 + 8*x**7*y + 4*x**7*z + 12*x**7 + 28*x**6*y**2 + 28*x**6*y*z + 84*x**6*y + 6*x**6*z**2 + 46*x**6*z + 54*x**6 + 56*x**5*y**3 + 84*x**5*y**2*z + 252*x**5*y**2 + 36*x**5*y*z**2 + 276*x**5*y*z + 324*x**5*y + 4*x**5*z**3 + 66*x**5*z**2 + 198*x**5*z + 108*x**5 + 70*x**4*y**4 + 140*x**4*y**3*z + 420*x**4*y**3 + 90*x**4*y**2*z**2 + 690*x**4*y**2*z + 810*x**4*y**2 + 20*x**4*y*z**3 + 330*x**4*y*z**2 + 990*x**4*y*z + 540*x**4*y + x**4*z**4 + 42*x**4*z**3 + 269*x**4*z**2 + 388*x**4*z + 69*x**4 + 56*x**3*y**5 + 140*x**3*y**4*z + 420*x**3*y**4 + 120*x**3*y**3*z**2 + 920*x**3*y**3*z + 1080*x**3*y**3 + 40*x**3*y**2*z**3 + 660*x**3*y**2*z**2 + 1980*x**3*y**2*z + 1080*x**3*y**2 + 4*x**3*y*z**4 + 168*x**3*y*z**3 + 1076*x**3*y*z**2 + 1552*x**3*y*z + 276*x**3*y + 10*x**3*z**4 + 160*x**3*z**3 + 500*x**3*z**2 + 306*x**3*z - 72*x**3 + 28*x**2*y**6 + 84*x**2*y**5*z + 252*x**2*y**5 + 90*x**2*y**4*z**2 + 690*x**2*y**4*z + 810*x**2*y**4 + 40*x**2*y**3*z**3 + 660*x**2*y**3*z**2 + 1980*x**2*y**3*z + 1080*x**2*y**3 + 6*x**2*y**2*z**4 + 252*x**2*y**2*z**3 + 1614*x**2*y**2*z**2 + 2328*x**2*y**2*z + 414*x**2*y**2 + 30*x**2*y*z**4 + 480*x**2*y*z**3 + 1500*x**2*y*z**2 + 918*x**2*y*z - 216*x**2*y + 35*x**2*z**4 + 270*x**2*z**3 + 409*x**2*z**2 - 26*x**2*z - 124*x**2 + 8*x*y**7 + 28*x*y**6*z + 84*x*y**6 + 36*x*y**5*z**2 + 276*x*y**5*z + 324*x*y**5 + 20*x*y**4*z**3 + 330*x*y**4*z**2 + 990*x*y**4*z + 540*x*y**4 + 4*x*y**3*z**4 + 168*x*y**3*z**3 + 1076*x*y**3*z**2 + 1552*x*y**3*z + 276*x*y**3 + 30*x*y**2*z**4 + 480*x*y**2*z**3 + 1500*x*y**2*z**2 + 918*x*y**2*z - 216*x*y**2 + 70*x*y*z**4 + 540*x*y*z**3 + 818*x*y*z**2 - 52*x*y*z - 248*x*y + 50*x*z**4 + 196*x*z**3 + 94*x*z**2 - 148*x*z - 48*x + y**8 + 4*y**7*z + 12*y**7 + 6*y**6*z**2 + 46*y**6*z + 54*y**6 + 4*y**5*z**3 + 66*y**5*z**2 + 198*y**5*z + 108*y**5 + y**4*z**4 + 42*y**4*z**3 + 269*y**4*z**2 + 388*y**4*z + 69*y**4 + 10*y**3*z**4 + 160*y**3*z**3 + 500*y**3*z**2 + 306*y**3*z - 72*y**3 + 35*y**2*z**4 + 270*y**2*z**3 + 409*y**2*z**2 - 26*y**2*z - 124*y**2 + 50*y*z**4 + 196*y*z**3 + 94*y*z**2 - 148*y*z - 48*y + 24*z**4 + 48*z**3 - 24*z**2 - 48*z,,ml_loop
1868,C_scouting,CMF Hunter,3,8,x**4*z**4 + 6*x**4*z**3 + 11*x**4*z**2 + 6*x**4*z + 4*x**3*y*z**4 + 24*x**3*y*z**3 + 44*x**3*y*z**2 + 24*x**3*y*z + 4*x**3*z**5 + 18*x**3*z**4 + 8*x**3*z**3 - 42*x**3*z**2 - 36*x**3*z + 6*x**2*y**2*z**4 + 36*x**2*y**2*z**3 + 66*x**2*y**2*z**2 + 36*x**2*y**2*z + 12*x**2*y*z**5 + 54*x**2*y*z**4 + 24*x**2*y*z**3 - 126*x**2*y*z**2 - 108*x**2*y*z + 6*x**2*z**6 + 18*x**2*z**5 - 31*x**2*z**4 - 96*x**2*z**3 + 13*x**2*z**2 + 66*x**2*z + 4*x*y**3*z**4 + 24*x*y**3*z**3 + 44*x*y**3*z**2 + 24*x*y**3*z + 12*x*y**2*z**5 + 54*x*y**2*z**4 + 24*x*y**2*z**3 - 126*x*y**2*z**2 - 108*x*y**2*z + 12*x*y*z**6 + 36*x*y*z**5 - 62*x*y*z**4 - 192*x*y*z**3 + 26*x*y*z**2 + 132*x*y*z + 4*x*z**7 + 6*x*z**6 - 42*x*z**5 - 48*x*z**4 + 98*x*z**3 + 66*x*z**2 - 36*x*z + y**4*z**4 + 6*y**4*z**3 + 11*y**4*z**2 + 6*y**4*z + 4*y**3*z**5 + 18*y**3*z**4 + 8*y**3*z**3 - 42*y**3*z**2 - 36*y**3*z + 6*y**2*z**6 + 18*y**2*z**5 - 31*y**2*z**4 - 96*y**2*z**3 + 13*y**2*z**2 + 66*y**2*z + 4*y*z**7 + 6*y*z**6 - 42*y*z**5 - 48*y*z**4 + 98*y*z**3 + 66*y*z**2 - 36*y*z + z**8 - 14*z**6 + 49*z**4 - 36*z**2,,ml_loop
1869,C_scouting,CMF Hunter,3,8,x**8 + 8*x**7*y + 4*x**7*z + 8*x**7 + 28*x**6*y**2 + 28*x**6*y*z + 56*x**6*y + 6*x**6*z**2 + 26*x**6*z + 22*x**6 + 56*x**5*y**3 + 84*x**5*y**2*z + 168*x**5*y**2 + 36*x**5*y*z**2 + 156*x**5*y*z + 132*x**5*y + 4*x**5*z**3 + 30*x**5*z**2 + 54*x**5*z + 20*x**5 + 70*x**4*y**4 + 140*x**4*y**3*z + 280*x**4*y**3 + 90*x**4*y**2*z**2 + 390*x**4*y**2*z + 330*x**4*y**2 + 20*x**4*y*z**3 + 150*x**4*y*z**2 + 270*x**4*y*z + 100*x**4*y + x**4*z**4 + 14*x**4*z**3 + 41*x**4*z**2 + 24*x**4*z - 11*x**4 + 56*x**3*y**5 + 140*x**3*y**4*z + 280*x**3*y**4 + 120*x**3*y**3*z**2 + 520*x**3*y**3*z + 440*x**3*y**3 + 40*x**3*y**2*z**3 + 300*x**3*y**2*z**2 + 540*x**3*y**2*z + 200*x**3*y**2 + 4*x**3*y*z**4 + 56*x**3*y*z**3 + 164*x**3*y*z**2 + 96*x**3*y*z - 44*x**3*y + 2*x**3*z**4 + 8*x**3*z**3 - 8*x**3*z**2 - 46*x**3*z - 28*x**3 + 28*x**2*y**6 + 84*x**2*y**5*z + 168*x**2*y**5 + 90*x**2*y**4*z**2 + 390*x**2*y**4*z + 330*x**2*y**4 + 40*x**2*y**3*z**3 + 300*x**2*y**3*z**2 + 540*x**2*y**3*z + 200*x**2*y**3 + 6*x**2*y**2*z**4 + 84*x**2*y**2*z**3 + 246*x**2*y**2*z**2 + 144*x**2*y**2*z - 66*x**2*y**2 + 6*x**2*y*z**4 + 24*x**2*y*z**3 - 24*x**2*y*z**2 - 138*x**2*y*z - 84*x**2*y - x**2*z**4 - 14*x**2*z**3 - 47*x**2*z**2 - 50*x**2*z - 12*x**2 + 8*x*y**7 + 28*x*y**6*z + 56*x*y**6 + 36*x*y**5*z**2 + 156*x*y**5*z + 132*x*y**5 + 20*x*y**4*z**3 + 150*x*y**4*z**2 + 270*x*y**4*z + 100*x*y**4 + 4*x*y**3*z**4 + 56*x*y**3*z**3 + 164*x*y**3*z**2 + 96*x*y**3*z - 44*x*y**3 + 6*x*y**2*z**4 + 24*x*y**2*z**3 - 24*x*y**2*z**2 - 138*x*y**2*z - 84*x*y**2 - 2*x*y*z**4 - 28*x*y*z**3 - 94*x*y*z**2 - 100*x*y*z - 24*x*y - 2*x*z**4 - 12*x*z**3 - 22*x*z**2 - 12*x*z + y**8 + 4*y**7*z + 8*y**7 + 6*y**6*z**2 + 26*y**6*z + 22*y**6 + 4*y**5*z**3 + 30*y**5*z**2 + 54*y**5*z + 20*y**5 + y**4*z**4 + 14*y**4*z**3 + 41*y**4*z**2 + 24*y**4*z - 11*y**4 + 2*y**3*z**4 + 8*y**3*z**3 - 8*y**3*z**2 - 46*y**3*z - 28*y**3 - y**2*z**4 - 14*y**2*z**3 - 47*y**2*z**2 - 50*y**2*z - 12*y**2 - 2*y*z**4 - 12*y*z**3 - 22*y*z**2 - 12*y*z,,ml_loop
